% Age (Ma)         ecc            prec           obl
  -64005.000       0.009927       0.008942       0.392875
  -64000.000       0.010095      -0.006981       0.393864
  -63995.000       0.011189      -0.005914       0.400848
  -63990.000       0.012772       0.011652       0.407886
  -63985.000       0.014497       0.005176       0.410953
  -63980.000       0.016099      -0.015062       0.409647
  -63975.000       0.017674      -0.006708       0.405607
  -63970.000       0.018987       0.017236       0.400901
  -63965.000       0.020143       0.009329       0.397625
  -63960.000       0.020877      -0.017956       0.397820
  -63955.000       0.021337      -0.012113       0.402465
  -63950.000       0.021218       0.016329       0.409383
  -63945.000       0.020552       0.014873       0.413885
  -63940.000       0.019288      -0.011323       0.411792
  -63935.000       0.017446      -0.015522       0.403075
  -63930.000       0.015080       0.004341       0.393355
  -63925.000       0.012722       0.012719       0.390319
  -63920.000       0.011453       0.004333       0.397209
  -63915.000       0.012578      -0.008011       0.409227
  -63910.000       0.016012      -0.015363       0.417688
  -63905.000       0.020724       0.000056       0.417222
  -63900.000       0.025806       0.025370       0.408632
  -63895.000       0.030900       0.009066       0.397892
  -63890.000       0.035591      -0.033245       0.391863
  -63885.000       0.039661      -0.016122       0.393396
  -63880.000       0.042841       0.037992       0.400137
  -63875.000       0.045072       0.023929       0.407517
  -63870.000       0.046362      -0.036808       0.412248
  -63865.000       0.046933      -0.032341       0.412892
  -63860.000       0.046711       0.030136       0.409491
  -63855.000       0.045884       0.038075       0.403262
  -63850.000       0.044481      -0.020938       0.396964
  -63845.000       0.042615      -0.039414       0.394417
  -63840.000       0.040332       0.011195       0.397750
  -63835.000       0.037750       0.037368       0.405127
  -63830.000       0.034957       0.001103       0.411452
  -63825.000       0.031935      -0.030998       0.412162
  -63820.000       0.029073      -0.013473       0.406848
  -63815.000       0.026793       0.019589       0.399529
  -63810.000       0.025835       0.022345       0.396120
  -63805.000       0.026785      -0.005763       0.399186
  -63800.000       0.029634      -0.029559       0.405652
  -63795.000       0.033785      -0.010674       0.410221
  -63790.000       0.038567       0.033443       0.409573
  -63785.000       0.043390       0.026996       0.404687
  -63780.000       0.047836      -0.034049       0.399447
  -63775.000       0.051474      -0.038970       0.397367
  -63770.000       0.054026       0.032476       0.399315
  -63765.000       0.055271       0.046378       0.403482
  -63760.000       0.055290      -0.026482       0.407584
  -63755.000       0.054168      -0.049577       0.409982
  -63750.000       0.051990       0.016476       0.409771
  -63745.000       0.048845       0.047623       0.406591
  -63740.000       0.045016      -0.005693       0.401128
  -63735.000       0.040625      -0.040607       0.396040
  -63730.000       0.036061      -0.002731       0.394727
  -63725.000       0.031367       0.030691       0.398968
  -63720.000       0.026824       0.010121       0.406642
  -63715.000       0.022529      -0.018201       0.412941
  -63710.000       0.019038      -0.015451       0.413803
  -63705.000       0.016738       0.003800       0.408594
  -63700.000       0.016512       0.016182       0.400842
  -63695.000       0.018348       0.009965       0.395541
  -63690.000       0.021732      -0.014392       0.395627
  -63685.000       0.025779      -0.022269       0.400100
  -63680.000       0.029947       0.011175       0.405375
  -63675.000       0.033652       0.032453       0.408608
  -63670.000       0.036794      -0.006611       0.408875
  -63665.000       0.039002      -0.038736       0.406977
  -63660.000       0.040143       0.002995       0.404251
  -63655.000       0.040061       0.040010       0.401715
  -63650.000       0.038864      -0.001645       0.400238
  -63645.000       0.036536      -0.036499       0.400493
  -63640.000       0.033314       0.001761       0.402559
  -63635.000       0.029281       0.029212       0.405237
  -63630.000       0.024814      -0.002498       0.406676
  -63625.000       0.020173      -0.019896       0.405778
  -63620.000       0.015733       0.004463       0.403187
  -63615.000       0.011947       0.010325       0.401004
  -63610.000       0.009681      -0.007660       0.401155
  -63605.000       0.009703      -0.002086       0.403762
  -63600.000       0.011387       0.011333       0.406886
  -63595.000       0.013882      -0.003627       0.407998
  -63590.000       0.016406      -0.015433       0.406054
  -63585.000       0.018644       0.006957       0.402131
  -63580.000       0.020453       0.018741       0.398762
  -63575.000       0.021608      -0.009056       0.398173
  -63570.000       0.022125      -0.019926       0.400909
  -63565.000       0.021781       0.009693       0.405492
  -63560.000       0.020649       0.018316       0.409306
  -63555.000       0.018641      -0.009158       0.410338
  -63550.000       0.015906      -0.013242       0.408052
  -63545.000       0.012550       0.008592       0.403603
  -63540.000       0.009483       0.004197       0.399112
  -63535.000       0.008451      -0.008332       0.396711
  -63530.000       0.010896       0.007426       0.397702
  -63525.000       0.015680       0.007623       0.401674
  -63520.000       0.021106      -0.019716       0.406927
  -63515.000       0.026558      -0.007962       0.411007
  -63510.000       0.031592       0.030322       0.411747
  -63505.000       0.036086       0.010174       0.408344
  -63500.000       0.039680      -0.037983       0.402083
  -63495.000       0.042360      -0.012534       0.396514
  -63490.000       0.044098       0.042041       0.395259
  -63485.000       0.044928       0.014536       0.399346
  -63480.000       0.044950      -0.041826       0.405981
  -63475.000       0.044088      -0.018990       0.410731
  -63470.000       0.042429       0.036670       0.410741
  -63465.000       0.039975       0.022990       0.406528
  -63460.000       0.036892      -0.028344       0.401493
  -63455.000       0.033008      -0.023257       0.399067
  -63450.000       0.028572       0.018004       0.400275
  -63445.000       0.023563       0.020338       0.403332
  -63440.000       0.018395      -0.005284       0.405772
  -63435.000       0.013971      -0.013873       0.406591
  -63430.000       0.012692      -0.008608       0.405750
  -63425.000       0.015969       0.004046       0.403929
  -63420.000       0.022130       0.022072       0.401900
  -63415.000       0.029240       0.007434       0.400425
  -63410.000       0.036348      -0.033905       0.401033
  -63405.000       0.043023      -0.018691       0.404278
  -63400.000       0.048899       0.042469       0.408669
  -63395.000       0.053675       0.029854       0.410960
  -63390.000       0.057175      -0.045282       0.408313
  -63385.000       0.059270      -0.038666       0.401419
  -63380.000       0.060012       0.044062       0.394750
  -63375.000       0.059412       0.041522       0.393851
  -63370.000       0.057676      -0.039672       0.400200
  -63365.000       0.054810      -0.042188       0.409512
  -63360.000       0.051176       0.028830       0.415443
  -63355.000       0.046744       0.041252       0.414214
  -63350.000       0.041820      -0.015512       0.407041
  -63345.000       0.036445      -0.035087       0.398579
  -63340.000       0.030865       0.004898       0.393970
  -63335.000       0.025102       0.025100       0.395023
  -63330.000       0.019597       0.004184       0.400119
  -63325.000       0.015047      -0.012507       0.406567
  -63320.000       0.013204      -0.012139       0.411425
  -63315.000       0.015345      -0.002712       0.413060
  -63310.000       0.020296       0.017198       0.410491
  -63305.000       0.026190       0.018485       0.403985
  -63300.000       0.032256      -0.019802       0.396874
  -63295.000       0.037915      -0.031451       0.393607
  -63290.000       0.042806       0.022421       0.397150
  -63285.000       0.046678       0.040731       0.405529
  -63280.000       0.049396      -0.021936       0.412599
  -63275.000       0.050710      -0.046572       0.413261
  -63270.000       0.050747       0.018196       0.406953
  -63265.000       0.049518       0.046475       0.398680
  -63260.000       0.047226      -0.016532       0.395054
  -63255.000       0.043912      -0.041027       0.398808
  -63250.000       0.039887       0.013913       0.406387
  -63245.000       0.035283       0.033304       0.411523
  -63240.000       0.030359      -0.009447       0.410785
  -63235.000       0.025327      -0.024042       0.405256
  -63230.000       0.020281       0.007222       0.399215
  -63225.000       0.015600       0.013880       0.396405
